messageId,boardId,kudosCount,postDate,solution,subject,text,url,views,author_userId,forumsThread_threadId,plain_text,bow,bowSubject,neAnnotated,bowAnnotated
3153,festnetz,0,"2014-03-28 12:39:53",0,"analoges Telefon + Fax mit VoIP nutzen","<P>Hallo,</P><P>ich habe ein Problem mit meiner neuer VDSL 16er Leitung (oder besser gesagt mit dem mitgelieferten Router).</P><P>Speedport W724 V</P><P>&nbsp;</P><P>Ich möchte gerne mein analoges Telefon und mein Faxgerät behalten und bräuchte nun Auskunft, ob es da eine Art Adapter gibt, oder ich nur irgendetwas umstellen muss.</P><P>&nbsp;</P><P>Danke für die Antworten.</P>",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3153#M241,2215,537,3153,"Hallo, ich habe ein Problem mit meiner neuer VDSL 16er Leitung (oder besser gesagt mit dem mitgelieferten Router). Speedport W724 V   Ich möchte gerne mein analoges Telefon und mein Faxgerät behalten und bräuchte nun Auskunft, ob es da eine Art Adapter gibt, oder ich nur irgendetwas umstellen muss.   Danke für die Antworten.",,,0,0
3167,festnetz,0,"2014-03-29 09:34:09",1,"Hallo klangedi. Das ist ja super: DSL 16000. Glückwunsch!...","Hallo klangedi. Das ist ja super: DSL 16000. Glückwunsch! Allerdings bin ich jetzt wegen Ihren Geräten verwundert. Wenn Sie ein analoges Telefon und Fax haben, dann brauchen Sie keinen Adapter. Der Speedport W 724V hat nur analoge Steckplätze. Wie sieht denn der Stecker vom Telefon aus? Länglich und schwarz oder quadratisch und durchsichtig? Ist er durchsichtig, dann haben Sie ISDN-Geräte. In dem Fall müssen Sie sich leider neue Geräte besorgen. Wir bieten keine Adapter an. Oder wie wirkt sich das bei Ihnen aus? Können Sie die Geräte gar nicht erst anschließen, oder funktionieren sie nicht? Wir bekommen das schon hin. <img class="emoticon emoticon-wink" id="wink" src="https://riokc95758.i.lithium.com/html/images/emoticons/winking-plus_generic_authentic_center_16x16.png" alt="Zwinkernd" title="Zwinkernd" /> Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3167#M242,2376,124,3153,"Hallo klangedi. Das ist ja super: DSL 16000. Glückwunsch! Allerdings bin ich jetzt wegen Ihren Geräten verwundert. Wenn Sie ein analoges Telefon und Fax haben, dann brauchen Sie keinen Adapter. Der Speedport W 724V hat nur analoge Steckplätze. Wie sieht denn der Stecker vom Telefon aus? Länglich und schwarz oder quadratisch und durchsichtig? Ist er durchsichtig, dann haben Sie ISDN-Geräte. In dem Fall müssen Sie sich leider neue Geräte besorgen. Wir bieten keine Adapter an. Oder wie wirkt sich das bei Ihnen aus? Können Sie die Geräte gar nicht erst anschließen, oder funktionieren sie nicht? Wir bekommen das schon hin.   Liebe Grüße Susann",,,0,0
3177,festnetz,1,"2014-03-29 13:45:09",1,"Welche Stecker haben die Geräte?","<P>&nbsp;</P><P><a href="https://telekomhilft.telekom.de/t5/user/viewprofilepage/user-id/124">@Telekom-hilft-Team</a>&nbsp;</P><P>&nbsp;</P><BLOCKQUOTE><P>"Ist er durchsichtig, dann haben Sie ISDN-Geräte."</P><P>&nbsp;</P></BLOCKQUOTE><P>&nbsp;</P><P>Nicht zwangsläufig. Es kann sich auch um einen RJ-11-Stecker handeln. (Siehe Bild dritter Stecker von links.)</P><P>&nbsp;</P><P><A target="_blank" href="http://upload.wikimedia.org/wikipedia/commons/7/7f/Rjxx.jpg" rel="nofollow noopener noreferrer">http://upload.wikimedia.org/wikipedia/commons/7/7f/Rjxx.jpg</A></P><P>&nbsp;</P><P>Dann ist es ein analoges Gerät. Am Speedport kann man ihn aber damit trotzdem nicht anstecken. Dafür braucht man dann einen <A title=" " target="_blank" href="http://www.amazon.de/Wentronic-Adapter-Stecker-Kupplung-schwarz/dp/B000VN1DM0/ref=sr_1_2?ie=UTF8&amp;qid=1396096265&amp;sr=8-2" rel="nofollow noopener noreferrer">TAE-Adapter</A>.</P><P>Doch ohne genau zu wissen, warum der Anschluss der Geräte am Speedport nicht funktioniert, können wir nur rätseln.</P><P>&nbsp;</P><P><a href="https://telekomhilft.telekom.de/t5/user/viewprofilepage/user-id/537">@klangedi</a>&nbsp;</P><P>Wir brauchen mehr Details.</P>",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3177#M243,2368,20,3153,"  @Telekom-hilft-Team     Ist er durchsichtig, dann haben Sie ISDN-Geräte.     Nicht zwangsläufig. Es kann sich auch um einen RJ-11-Stecker handeln. (Siehe Bild dritter Stecker von links.)   http://upload.wikimedia.org/wikipedia/commons/7/7f/Rjxx.jpg   Dann ist es ein analoges Gerät. Am Speedport kann man ihn aber damit trotzdem nicht anstecken. Dafür braucht man dann einen  TAE-Adapter . Doch ohne genau zu wissen, warum der Anschluss der Geräte am Speedport nicht funktioniert, können wir nur rätseln.   @klangedi   Wir brauchen mehr Details.",,,0,0
3179,festnetz,0,"2014-03-29 13:54:44",0,"AW: Hallo klangedi. Das ist ja super: DSL 16000. Glückwunsch!...","<P>ich hab da ne ganze ansammlung von geräten <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /></P><P>&nbsp;</P><P>also erstmal natürlich den neuen speedport, dann eine&nbsp;agfeo ac 14 telekommunikationsanlage (isdn), einen&nbsp;siemens s50010-d1013-a1-v1 splitter und einen analogen anschluss</P><P>&nbsp;</P><P>die agfeo-anlage ist mal aus dem system draußen, da ich dachte, dass es auch ohne sie gehen müsste</P><P>&nbsp;</P><P>bei dem ganzen kabeln weiß ich auch nicht recht, was ich da anschließen soll&nbsp;</P>",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3179#M244,2193,537,3153,"ich hab da ne ganze ansammlung von geräten    also erstmal natürlich den neuen speedport, dann eine agfeo ac 14 telekommunikationsanlage (isdn), einen siemens s50010-d1013-a1-v1 splitter und einen analogen anschluss   die agfeo-anlage ist mal aus dem system draußen, da ich dachte, dass es auch ohne sie gehen müsste   bei dem ganzen kabeln weiß ich auch nicht recht, was ich da anschließen soll ",,,0,0
3181,festnetz,0,"2014-03-29 15:18:31",0,"Oh, danke für den Hinweis, Hubert. :-) Fragen wir mal and...","Oh, danke für den Hinweis, Hubert. <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /> Fragen wir mal anders herum. Was wollen Sie denn genau mit dem Anschluss machen? Telefonieren, faxen und logischerweise Internet? Wie viele Telefone sollen denn angeschlossen werden. Und wenn eine Anlage im Spiel ist: Ist es ein IP- oder ISDN-Anschluss, den Sie da nutzen? Können Sie denn aktuell telefonieren und surfen? Was haben Sie vorher für einen Router genutzt? Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3181#M245,2186,124,3153,"Oh, danke für den Hinweis, Hubert.   Fragen wir mal anders herum. Was wollen Sie denn genau mit dem Anschluss machen? Telefonieren, faxen und logischerweise Internet? Wie viele Telefone sollen denn angeschlossen werden. Und wenn eine Anlage im Spiel ist: Ist es ein IP- oder ISDN-Anschluss, den Sie da nutzen? Können Sie denn aktuell telefonieren und surfen? Was haben Sie vorher für einen Router genutzt? Liebe Grüße Susann",,,0,0
3185,festnetz,0,"2014-03-30 13:08:39",0,"AW: Oh, danke für den Hinweis, Hubert. :-) Fragen wir mal and...","<P>sooo</P><P>&nbsp;</P><P>Natürlich will ich telefonieren, faxen und ein gutes Internet haben <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /></P><P>Davon funktioniert aber bis jetzt nur das Internet.</P><P>&nbsp;</P><P>Es wird nur ein Telefon gebraucht. Leider weiß ich nicht, ob ich das Telefon nur mit der ISDN-Anlage (agfeo) nutzen kann oder auch analog. Letzteres habe ich schon ausprobiert ... funktioniert anscheinend nicht .. oder muss ich da irgendetwas installieren ?</P><P>&nbsp;</P><P>Vorher hatte ich den speedport 201.</P><P>&nbsp;</P><P>&nbsp;</P><P>übrigens hängt dieses ding auch noch rum:</P><P><span class="lia-inline-image-display-wrapper lia-image-align-center"><img src="https://telekomhilft.telekom.de/t5/image/serverpage/image-id/271iF59F000FE4C74B0C/image-size/original?v=mpbl-1&amp;px=-1" title="dslsplitter" /></span></P>",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3185#M246,959,537,3153,"sooo   Natürlich will ich telefonieren, faxen und ein gutes Internet haben  Davon funktioniert aber bis jetzt nur das Internet.   Es wird nur ein Telefon gebraucht. Leider weiß ich nicht, ob ich das Telefon nur mit der ISDN-Anlage (agfeo) nutzen kann oder auch analog. Letzteres habe ich schon ausprobiert ... funktioniert anscheinend nicht .. oder muss ich da irgendetwas installieren ?   Vorher hatte ich den speedport 201.     übrigens hängt dieses ding auch noch rum:",,,0,0
3193,festnetz,0,"2014-03-31 10:20:26",0,"Guten Morgen klangedi, mal sehen, ob wir jetzt gemeinsam...","Guten Morgen klangedi, mal sehen, ob wir jetzt gemeinsam die Telefonie in Griff bekommen. Der Speedport W724 V ist für Ihre Bedürfnisse ausgelegt. Ich habe Ihnen ein Clip <A href="http://bit.ly/1rWBcqG" target="_blank" rel="nofollow noopener noreferrer">http://bit.ly/1rWBcqG</A> mit Hilfestellung zur Verkabelung beigefügt. Hoffe, dass dieser Clip hilfreich ist und Sie anschließend telefonieren können. Viele Grüße Regina",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3193#M247,940,124,3153,"Guten Morgen klangedi, mal sehen, ob wir jetzt gemeinsam die Telefonie in Griff bekommen. Der Speedport W724 V ist für Ihre Bedürfnisse ausgelegt. Ich habe Ihnen ein Clip  http://bit.ly/1rWBcqG  mit Hilfestellung zur Verkabelung beigefügt. Hoffe, dass dieser Clip hilfreich ist und Sie anschließend telefonieren können. Viele Grüße Regina",,,0,0
3213,festnetz,0,"2014-03-31 14:38:54",0,"AW: Guten Morgen klangedi, mal sehen, ob wir jetzt gemeinsam...","<P>habe die schritte befolgt, weiß aber leider nicht wie ich das mit dem 2. schritt machen soll ..&nbsp;</P><P>&nbsp;</P><P>das telefon gibt leider nur einen tut-ton in kurzen abständen von sich, wenn ich versuche, jemanden anzurufen</P>",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3213#M248,929,537,3153,"habe die schritte befolgt, weiß aber leider nicht wie ich das mit dem 2. schritt machen soll ..    das telefon gibt leider nur einen tut-ton in kurzen abständen von sich, wenn ich versuche, jemanden anzurufen",,,0,0
3217,festnetz,0,"2014-03-31 16:03:44",0,"Hallo klangedi, ich muss jetzt noch mal fragen: Welchen T...","Hallo klangedi, ich muss jetzt noch mal fragen: Welchen Tarif nutzen Sie denn? Ich bin grade ehrlich gesagt etwas verwirrt, weil ich hier etwas von IP, Analog und ISDN lese. Der Speedport W 724V ist ausgelegt für IP-Anschlüsse. Wenn Sie einen Standard- oder Universal-Anschluss (das sind die neuen Bezeichnungen für "Analog" und "ISDN") haben, funktioniert die Telefonie nicht! Können Sie bitte mal auf der Auftragsbestätigung nachsehen und mir die genaue Bezeichnung des Tarifs nennen? Wichtig ist auch, ob noch das Wörtchen "splitterlos" mit dabei steht. Dann können wir das kleine graue Kästchen nämlich auch weglassen, das Sie uns in Ihrem gestrigen Beitrag mitgeschickt haben. <img class="emoticon emoticon-wink" id="wink" src="https://riokc95758.i.lithium.com/html/images/emoticons/winking-plus_generic_authentic_center_16x16.png" alt="Zwinkernd" title="Zwinkernd" /> Der Speedport ersetzt in gewisser Weise die ISDN Anlage, diese müssen Sie also nicht mehr anschließen. Bin gespannt auf Ihre Antwort. Viele Grüße Svenja",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3217#M249,921,124,3153,"Hallo klangedi, ich muss jetzt noch mal fragen: Welchen Tarif nutzen Sie denn? Ich bin grade ehrlich gesagt etwas verwirrt, weil ich hier etwas von IP, Analog und ISDN lese. Der Speedport W 724V ist ausgelegt für IP-Anschlüsse. Wenn Sie einen Standard- oder Universal-Anschluss (das sind die neuen Bezeichnungen für Analog und ISDN) haben, funktioniert die Telefonie nicht! Können Sie bitte mal auf der Auftragsbestätigung nachsehen und mir die genaue Bezeichnung des Tarifs nennen? Wichtig ist auch, ob noch das Wörtchen splitterlos mit dabei steht. Dann können wir das kleine graue Kästchen nämlich auch weglassen, das Sie uns in Ihrem gestrigen Beitrag mitgeschickt haben.   Der Speedport ersetzt in gewisser Weise die ISDN Anlage, diese müssen Sie also nicht mehr anschließen. Bin gespannt auf Ihre Antwort. Viele Grüße Svenja",,,0,0
3233,festnetz,0,"2014-03-31 18:10:20",0,"AW: Hallo klangedi, ich muss jetzt noch mal fragen: Welchen T...","<P>Danke für die Unterstützung <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /></P><P>&nbsp;</P><P>Also in der Auftragsbestätigung steht "VDSL 16 TV ohne Splitter", also dürfte ihre Annahme richtig sein.</P><P>&nbsp;</P><P>Und um noch einmal einen kompletten Überblick der Geräte und der Anschlussmöglichkeiten zu liefern:</P><P><span class="lia-inline-image-display-wrapper lia-image-align-center" style="width: 188px;"><img src="https://telekomhilft.telekom.de/t5/image/serverpage/image-id/273i1DE6A3F5C4A812E3/image-size/medium?v=mpbl-1&amp;px=-1" width="188" title="Agfeo Anlage" /></span></P><P><span class="lia-inline-image-display-wrapper lia-image-align-center"><img src="https://telekomhilft.telekom.de/t5/image/serverpage/image-id/275i3F1B4AF501AA01BC/image-size/small?v=mpbl-1&amp;px=-1" title="Internetanschluss" /></span></P><P><span class="lia-inline-image-display-wrapper lia-image-align-center"><img src="https://telekomhilft.telekom.de/t5/image/serverpage/image-id/277iE0F7A88B20773EC6/image-size/small?v=mpbl-1&amp;px=-1" title="Telefonanschluss" /></span></P><P><span class="lia-inline-image-display-wrapper lia-image-align-center"><img src="https://telekomhilft.telekom.de/t5/image/serverpage/image-id/279i20205AA18916AF06/image-size/small?v=mpbl-1&amp;px=-1" title="unbekannt" /></span></P><P><span class="lia-inline-image-display-wrapper lia-image-align-center"><img src="https://telekomhilft.telekom.de/t5/image/serverpage/image-id/281i3F9DF7D3F1743BBC/image-size/small?v=mpbl-1&amp;px=-1" title="auch unbekannt" /></span><span class="lia-inline-image-display-wrapper lia-image-align-center"><img src="https://telekomhilft.telekom.de/t5/image/serverpage/image-id/283iE3539B46DD70208E/image-size/small?v=mpbl-1&amp;px=-1" title="anschlüsse des vorherigen geräts" /></span>&nbsp;hier gibt es links einen TAE-Steckplatz</P><P>&nbsp;</P><P>Schlussendlich gibt es natürlich noch den Speedport W724V.</P><P>&nbsp;</P>",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3233#M250,918,537,3153,"Danke für die Unterstützung    Also in der Auftragsbestätigung steht VDSL 16 TV ohne Splitter, also dürfte ihre Annahme richtig sein.   Und um noch einmal einen kompletten Überblick der Geräte und der Anschlussmöglichkeiten zu liefern:  hier gibt es links einen TAE-Steckplatz   Schlussendlich gibt es natürlich noch den Speedport W724V.  ",,,0,0
3237,festnetz,0,"2014-03-31 19:10:11",0,"Das finde ich ja super, dass Sie alles abfotografiert hab...","Das finde ich ja super, dass Sie alles abfotografiert haben. Vielen Dank für die Mühe. <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /> Sie haben mir aber trotzdem noch nicht verraten, wie der Tarifname lautet. Ich gehe jetzt einfach mal davon aus, dass es einer unserer Entertain IP Anschlüsse ist. In dem Fall können der Splitter und der andere graue Kasten (NTBA) schon mal weg. Das Telefon kommt, wie in dem Hilfevideo gezeigt, in den 1. länglichen Steckplatz, hinten am Speedport. Beim W 724V sind die beiden Analog-Steckplätze allerdings auf der rechten Seite, nicht links, wie im Video. Viele Grüße Svenja",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3237#M251,1577,124,3153,"Das finde ich ja super, dass Sie alles abfotografiert haben. Vielen Dank für die Mühe.   Sie haben mir aber trotzdem noch nicht verraten, wie der Tarifname lautet. Ich gehe jetzt einfach mal davon aus, dass es einer unserer Entertain IP Anschlüsse ist. In dem Fall können der Splitter und der andere graue Kasten (NTBA) schon mal weg. Das Telefon kommt, wie in dem Hilfevideo gezeigt, in den 1. länglichen Steckplatz, hinten am Speedport. Beim W 724V sind die beiden Analog-Steckplätze allerdings auf der rechten Seite, nicht links, wie im Video. Viele Grüße Svenja",,,0,0
3247,festnetz,0,"2014-04-01 08:43:47",0,Tarifname,"<P>Doch hat er geschrieben: "VDSL 16 TV ohne Splitter"&nbsp; <img class="emoticon emoticon-very-happy" id="very-happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/glad-plus_generic_authentic_center_16x16.png" alt="Überglücklich" title="Überglücklich" /></P>",https://telekomhilft.telekom.de/t5/Festnetz-Internet/analoges-Telefon-Fax-mit-VoIP-nutzen/m-p/3247#M252,1566,509,3153,"Doch hat er geschrieben: VDSL 16 TV ohne Splitter  ",,,0,0
3169,mobilfunk,0,"2014-03-29 10:39:42",0,Restlaufzeit,"Hallo in die Runde. Wo bitte finde ich die Restlaufzeit meines uralten Handyvertrages? Ursprünglich handelte es sich um einen Pressevertrag. Später wurde der in einen Pressevertrag für Verdi-Mitglieder umgewandelt.",https://telekomhilft.telekom.de/t5/Mobilfunk/Restlaufzeit/m-p/3169#M3939,1093,547,3169,"Hallo in die Runde. Wo bitte finde ich die Restlaufzeit meines uralten Handyvertrages? Ursprünglich handelte es sich um einen Pressevertrag. Später wurde der in einen Pressevertrag für Verdi-Mitglieder umgewandelt.",,,0,0
3173,mobilfunk,0,"2014-03-29 11:07:28",1,"Hey hey! Willkommen in der BusinessCommunity. Falls Sie n...","Hey hey! Willkommen in der BusinessCommunity. Falls Sie nicht zufällig einen BSP-Zugang haben (Business Service Portal), dann werden wir gern für Sie tätig. Sagen Sie uns einfach bescheid. <img class="emoticon emoticon-happy" id="happy" src="https://riokc95758.i.lithium.com/html/images/emoticons/smile-plus_generic_authentic_center_16x16.png" alt="Fröhlich" title="Fröhlich" /> Liebe Grüße Susann",https://telekomhilft.telekom.de/t5/Mobilfunk/Restlaufzeit/m-p/3173#M3940,1102,124,3169,"Hey hey! Willkommen in der BusinessCommunity. Falls Sie nicht zufällig einen BSP-Zugang haben (Business Service Portal), dann werden wir gern für Sie tätig. Sagen Sie uns einfach bescheid.   Liebe Grüße Susann",,,0,0
3197,mobilfunk,0,"2014-03-31 11:37:02",0,"Multsim (monatliche Kosten)","<P>Hallo,</P><P>&nbsp;</P><P>ich habe soeben meinen bestehenden Complete verlängert und auf den neuen Buissnes Complete M umgestellt, der Servicemitarbeiter hat mich dann darauf hingewiesen dass meine 2 Multisim´s aufeinmal monatlich extra kosten?! Da ich diese behalten möchte habe ich die vorerst nicht deaktiviert.</P><P>Aber ich bin über das Vorgehen etwas erstaunt, bzw. verärgert, da ich diese Multisim´s ja eigentlich für einen einmaligen Preis erst gekauft (24,95€ pro Stück) hatte und jetzt soll ich dann monatlich auch nochwas dafür zahlen?!</P><P>Also wenn es neue Verträge vorsehen sowas monatlich abzurechnen sehe ich das ja ein, aber bei Bestandskunden verwundert mich das schon, oder ist da bei mir nur was falsch gelaufen?</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/Multsim-monatliche-Kosten/m-p/3197#M3933,891,555,3197,"Hallo,   ich habe soeben meinen bestehenden Complete verlängert und auf den neuen Buissnes Complete M umgestellt, der Servicemitarbeiter hat mich dann darauf hingewiesen dass meine 2 Multisim´s aufeinmal monatlich extra kosten?! Da ich diese behalten möchte habe ich die vorerst nicht deaktiviert. Aber ich bin über das Vorgehen etwas erstaunt, bzw. verärgert, da ich diese Multisim´s ja eigentlich für einen einmaligen Preis erst gekauft (24,95€ pro Stück) hatte und jetzt soll ich dann monatlich auch nochwas dafür zahlen?! Also wenn es neue Verträge vorsehen sowas monatlich abzurechnen sehe ich das ja ein, aber bei Bestandskunden verwundert mich das schon, oder ist da bei mir nur was falsch gelaufen?",,,0,0
3205,mobilfunk,0,"2014-03-31 12:13:01",0,"Hallo und herzlich willkommen, wolle! Können Sie mir die...","Hallo und herzlich willkommen, wolle! Können Sie mir die genaue Tarifbezeichnung nennen? Bei unserem alten Tarif "Complete M Business" waren (und sind) die MultiSIM-Karten ohne monatliche Kosten inklusive. Kann es sein, dass Sie auf unseren neuen Tarif "Business Complete Mobil M" umgestellt wurden? Die Namen sind ähnlich, die Leistungsmerkmale jedoch unterschiedlich. Liebe Grüße Svenja",https://telekomhilft.telekom.de/t5/Mobilfunk/Multsim-monatliche-Kosten/m-p/3205#M3934,883,124,3197,"Hallo und herzlich willkommen, wolle! Können Sie mir die genaue Tarifbezeichnung nennen? Bei unserem alten Tarif Complete M Business waren (und sind) die MultiSIM-Karten ohne monatliche Kosten inklusive. Kann es sein, dass Sie auf unseren neuen Tarif Business Complete Mobil M umgestellt wurden? Die Namen sind ähnlich, die Leistungsmerkmale jedoch unterschiedlich. Liebe Grüße Svenja",,,0,0
3207,mobilfunk,0,"2014-03-31 12:57:08",0,"AW: Hallo und herzlich willkommen, wolle! Können Sie mir die...","<P>Hallo,</P><P>Die genau Bezeichnung lautet Complete Comfort M Business mit Handy, kann natürlcih sein das ich bei der Vertragsverlängerung dann auf diesen umgestellt habe. Aber ich dachte halt Multisim gekauft, heisst auch gekauft und dann nicht irgendwann auf monatlich umstellen...</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/Multsim-monatliche-Kosten/m-p/3207#M3935,879,555,3197,"Hallo, Die genau Bezeichnung lautet Complete Comfort M Business mit Handy, kann natürlcih sein das ich bei der Vertragsverlängerung dann auf diesen umgestellt habe. Aber ich dachte halt Multisim gekauft, heisst auch gekauft und dann nicht irgendwann auf monatlich umstellen...",,,0,0
3209,mobilfunk,0,"2014-03-31 13:32:01",0,"Nein, das ist leider nicht so. :-( Bei den Complete Comfo...","Nein, das ist leider nicht so. <img class="emoticon emoticon-sad" id="sad" src="https://riokc95758.i.lithium.com/html/images/emoticons/sad-plus_generic_authentic_center_16x16.png" alt="Traurig" title="Traurig" /> Bei den Complete Comfort Business Tarifen sind die MultiSIM Karten erst ab dem XL Tarif kostenfrei dabei - dafür ist die monatliche Grundgebühr im Vergleich zu den alten Tarifen aber ein ganzes Stück günstiger. Viele Grüße Svenja",https://telekomhilft.telekom.de/t5/Mobilfunk/Multsim-monatliche-Kosten/m-p/3209#M3936,865,124,3197,"Nein, das ist leider nicht so.   Bei den Complete Comfort Business Tarifen sind die MultiSIM Karten erst ab dem XL Tarif kostenfrei dabei - dafür ist die monatliche Grundgebühr im Vergleich zu den alten Tarifen aber ein ganzes Stück günstiger. Viele Grüße Svenja",,,0,0
3215,mobilfunk,0,"2014-03-31 15:44:02",0,"AW: Nein, das ist leider nicht so. :-( Bei den Complete Comfo...","<P>Ok, danke für die Erklärung, aber ganz verstehen tue ich das trotzdem nicht, erst lässt man die Karten vom Kunden&nbsp; durch einmalige Zahlungen kaufen, 1 Jahr darauf ändert man das Konzept und dann darf man das eigentlich gekaufte monatlich auch nochmal bezahlen, ist schon leichte Abzocke finde ich...</P><P>Naja dann wird es wohl die letzte Vertragsverlängerung gewesen sein</P>",https://telekomhilft.telekom.de/t5/Mobilfunk/Multsim-monatliche-Kosten/m-p/3215#M3937,850,555,3197,"Ok, danke für die Erklärung, aber ganz verstehen tue ich das trotzdem nicht, erst lässt man die Karten vom Kunden  durch einmalige Zahlungen kaufen, 1 Jahr darauf ändert man das Konzept und dann darf man das eigentlich gekaufte monatlich auch nochmal bezahlen, ist schon leichte Abzocke finde ich... Naja dann wird es wohl die letzte Vertragsverlängerung gewesen sein",,,0,0
3235,mobilfunk,0,"2014-03-31 19:08:11",1,"Die damalige Bereitstellungsgebühr aber bitte nicht mit e...","Die damalige Bereitstellungsgebühr aber bitte nicht mit einem Kaufbetrag verwechseln - obwohl das ein interessanter Blickwinkel ist. Aus dieser Sicht habe ich das noch gar nicht betrachtet. Ich sehe das Ganze eher so: Das Leistungsmerkmal "kostenfreie MultiSIM" wurde zwar in einigen Tarifen abgeschafft, aber stattdessen wurde der Grundpreis für den Tarif stark gesenkt. Es wäre ziemlich schade, wenn Sie uns deshalb verlassen wollen. <img class="emoticon emoticon-sad" id="sad" src="https://riokc95758.i.lithium.com/html/images/emoticons/sad-plus_generic_authentic_center_16x16.png" alt="Traurig" title="Traurig" /> Viele Grüße Svenja",https://telekomhilft.telekom.de/t5/Mobilfunk/Multsim-monatliche-Kosten/m-p/3235#M3938,1286,124,3197,"Die damalige Bereitstellungsgebühr aber bitte nicht mit einem Kaufbetrag verwechseln - obwohl das ein interessanter Blickwinkel ist. Aus dieser Sicht habe ich das noch gar nicht betrachtet. Ich sehe das Ganze eher so: Das Leistungsmerkmal kostenfreie MultiSIM wurde zwar in einigen Tarifen abgeschafft, aber stattdessen wurde der Grundpreis für den Tarif stark gesenkt. Es wäre ziemlich schade, wenn Sie uns deshalb verlassen wollen.   Viele Grüße Svenja",,,0,0
3241,festnetz,0,"2014-03-31 21:48:52",0,"Anlagenanschluss und LTE","<P>Hallo,</P><P>&nbsp;</P><P>ich ziehe mit meinem Architekturbüro um. Im Bereich meines neuen Büros (Neubau, Erstbezug ) gibt es kein Dsl (bzw. nur 378KB). Für meine Telefonanlage benötige ich einen Anlagenanschluss. Im Bürobereich ist allerdings LTE verfügbar.</P><P>Leider konnte mir weder an der Bestellhotline noch im T-Punkt eine vernünftige Antwort gegen werden welchen Tarif und zugehörigen Anschluss ich hierfür wählen muss!?</P><P>2 Leitungen wie bisher bei ISDN sind für mein Büro ausreichend und natürlich möchte ich eine Festnetflat auch eine Internet Flat wäre wünschenswert allerdings ist bei LTE wohl 30 GB das Maximum.</P><P>&nbsp;</P><P>Vielen Dank für eure Hilfe</P>",https://telekomhilft.telekom.de/t5/Festnetz-Internet/Anlagenanschluss-und-LTE/m-p/3241#M5723,1434,559,3241,"Hallo,   ich ziehe mit meinem Architekturbüro um. Im Bereich meines neuen Büros (Neubau, Erstbezug ) gibt es kein Dsl (bzw. nur 378KB). Für meine Telefonanlage benötige ich einen Anlagenanschluss. Im Bürobereich ist allerdings LTE verfügbar. Leider konnte mir weder an der Bestellhotline noch im T-Punkt eine vernünftige Antwort gegen werden welchen Tarif und zugehörigen Anschluss ich hierfür wählen muss!? 2 Leitungen wie bisher bei ISDN sind für mein Büro ausreichend und natürlich möchte ich eine Festnetflat auch eine Internet Flat wäre wünschenswert allerdings ist bei LTE wohl 30 GB das Maximum.   Vielen Dank für eure Hilfe",,,0,0
